Id,Reaction,External ids,template,GN_ESCH,GN_ESCH,GN_ESCH,GN_ESCH,GN_ESCH,LN_NEWUOA,LN_NEWUOA,LN_NEWUOA,LN_NEWUOA,LN_NEWUOA,Type,Value,Stdev, lb,ub,Atom_mapping,Reversible
PGI,r2_pgi<=>r3_pgi,(kegg:R00771),-12.988542140202822,-12.988542140202822,-27.621864116232913,-44.04165967260136,-31.380189037915063,-42.309811054125184,-12.215572544091513,-27.216268985548247,-44.09268904914941,-31.33776722713454,-41.025216134771526,free,1.0,1.0,-300.0,500.0,,
FBA,r5_fba<=>r6_fba,(kegg:R01068),-12.504582462426644,-12.504582462426646,-26.0334807004442,-40.19356783355147,-18.338516729238112,-34.65033189692298,-12.208766109470867,-25.85197640238113,-40.22391005425414,-18.33294250838993,-33.82503483340665,free,1.0,1.0,-300.0,500.0,,
TPI,r7_tpi<=>r8_tpi,(kegg:R01015),3.209349504661395,3.209349504661395,-10.520709156754704,-20.36424859983858,-3.4656667052605576,-17.04891453066171,3.3654331994016844,-10.524173491874315,-20.402920491343032,-3.473049503665502,-17.097311997909873,free,1.0,1.0,-300.0,500.0,,
GAPDH,r9_gapdh<=>r10_gapdh,(kegg:R01061),-9.053253118877153,-9.053253118877153,-35.75999814930454,-58.63377051386509,-15.283347280160184,-47.86950684898357,-8.839929692758853,-35.69400360267189,-58.69244104814952,-15.303579652683116,-47.32225618063407,free,1.0,1.0,-300.0,500.0,,
PEPH,r11_peph<=>r12_peph,(kegg:R01512),-18.817265573956554,-18.817265573956554,-37.9425922859856,-61.19733545495958,-15.899689189998783,-57.16243498455542,-19.064527706356877,-37.95000760366709,-61.21656668910928,-15.887407624035806,-57.01348160248216,free,1.0,1.0,-300.0,500.0,,
IDH,r18_idh<=>r19_idh,(kegg:R00709),34.119472708424894,34.119472708424894,52.63681324017759,36.20282745667123,27.83011453822058,33.6149055345138,33.77124541268317,52.574821172291436,36.01324085081077,27.72413466865359,33.43116752563942,free,1.0,1.0,-300.0,500.0,,
SDH,r21_sdh<=>r22_sdh,(kegg:R02164),23.406346390662055,23.406346390662055,43.883996195991074,37.48889126423609,24.022396995895917,28.721991921085362,23.28179195282148,43.843652167931815,37.16325812003185,23.98379321611102,28.736476806337,free,1.0,1.0,-300.0,500.0,,
MDH,r25_mdh<=>r26_mdh,(kegg:R00342),-46.21787285134404,-46.21787285134404,-84.25995269077947,2.464915432567508,-39.78663798059143,-44.486338719275025,-46.068350780591594,-84.21785390727041,2.3229983938791587,-39.79268509472676,-44.1064341916258,free,1.0,1.0,-300.0,500.0,,
RPI,r31_ri<=>r32_ri,(kegg:R01056),0.2510555840888392,0.2510555840888392,0.6145425841098382,-0.6431290031493819,4.6444190286882145,9.759153742358356,0.041740520296025374,0.5547307303436034,-0.5945337422904013,4.6414520127986885,9.479725011904245,free,1.0,1.0,-300.0,500.0,,
RBE,r33_rbe<=>r34_rbe,(kegg:R01529),0.4839596777761671,0.48395967777616683,1.588383415788707,3.848091839049884,13.041672308676944,7.659479157202196,0.006806434620636031,1.3642925831671018,3.8687789948952696,13.004824718744606,7.200181301364865,free,1.0,1.0,-300.0,500.0,,
TKT1,r35_tkt<=>r36_tkt,(kegg:R01641),0.24197983888808405,0.24197983888808405,0.7941917078943539,1.9240459195249426,6.520836154338472,3.829739578601099,0.003403217310318646,0.6821462915835513,1.9343894974476354,6.502412359372303,3.6000906506824335,free,1.0,1.0,-300.0,500.0,,
TAL,r37_tal<=>r38_tal,(kegg:R08575),0.24197983888808405,0.24197983888808405,0.7941917078943539,1.9240459195249426,6.520836154338472,3.829739578601099,0.003403217310318646,0.6821462915835513,1.9343894974476354,6.502412359372303,3.6000906506824335,free,1.0,1.0,-300.0,500.0,,
TKT2,r39_tkt<=>r40_tkt,(kegg:R01067),0.24197983888808405,0.24197983888808405,0.7941917078943539,1.9240459195249426,6.520836154338472,3.829739578601099,0.003403217310318646,0.6821462915835513,1.9343894974476354,6.502412359372303,3.6000906506824335,free,1.0,1.0,-300.0,500.0,,
FH,r23_fh<=>r24_fh,(kegg:R01082),23.406346390662055,23.406346390662055,43.883996195991074,37.48889126423609,24.022396995895917,28.721991921085362,23.28179195282148,43.843652167931815,37.16325812003185,23.98379321611102,28.736476806337,free,1.0,1.0,-300.0,500.0,,
MDHcyt,r106_mdh_cyt<=>r107_mdh_cyt,(kegg:MDHcyt),-28.165643120531854,-30.742062080046992,30.46910769481901,15.703978590370127,-37.47930984415732,-7.018598995487139,-30.728875073618074,30.466130330157803,15.56207743258562,-37.485781042387856,-6.854240588268511,free,1.0,1.0,-300.0,500.0,,
LDH,r41_ldh<=>r118_ldh,(kegg:R00703),-71.12570333890604,-71.12570333890604,-69.6898100000736,-63.80756262497441,-86.21594902346365,-97.68261654879446,-70.10977257726623,-69.65007674235929,-63.707846665743844,-85.97029053332365,-95.9891149825547,free,1.0,1.0,-1000.0,1000.0,,
GLUDH,r49_gludh<=>r50_gludh,(kegg:R00243),-10.713126317762848,-10.713126317762848,-8.752817044186521,1.2860638075648483,-3.807717542324667,-4.892913613428447,-10.489453459861696,-8.731169004359636,1.150017269221074,-3.7403414525425753,-4.694690719302426,free,1.0,1.0,-300.0,500.0,,
Experiment,Fragment_Num,Time,template,GN_ESCH,GN_ESCH,GN_ESCH,GN_ESCH,GN_ESCH,LN_NEWUOA,LN_NEWUOA,LN_NEWUOA,LN_NEWUOA,LN_NEWUOA,Use,Ratio,Stdev
ex1,Asp_0,0,0.4963985775231981,0.19855584046911057,0.26282797267390484,0.32451811165704403,0.14115000763221014,0.20808001219124342,0.19440087407314705,0.26029878484491065,0.32243106507319946,0.14152070737032052,0.20740404015975616,1,0.0,0.015
ex1,Asp_1,0,0.11638823971829906,0.2581119363018599,0.2471629299327172,0.21539399180972957,0.23207976658395504,0.24654222035720338,0.25699172886905997,0.2468074025652449,0.21576809294277952,0.23237229091896025,0.24638740069251164,1,0.0,0.015
ex1,Asp_2,0,0.19891075052854187,0.20787668198384546,0.1964670744365811,0.17518567696903986,0.21786363927299662,0.197701678117806,0.20927994649953194,0.1973519101053609,0.17553885108546843,0.2179044381217957,0.19854773209234491,1,0.0,0.015
ex1,Asp_3,0,0.17377303437386338,0.21739851401757523,0.19426617544083966,0.18372289700727307,0.25098875810641286,0.21488074743735494,0.21918404523166962,0.19521277299451748,0.18430335765410522,0.25073579602801177,0.21495749137343176,1,0.0,0.015
ex1,Asp_4,0,0.014529397856097576,0.11805702722760941,0.09927584751595536,0.101179322556911,0.15791782840442287,0.13279534189639047,0.1201434053265933,0.10032912948996295,0.10195863324444625,0.15746676756091277,0.1327033356819563,1,0.0,0.015
ex1,Cit_0,0,0.32103345337680583,0.10178690223522324,0.17797088451812862,0.2268192521425827,0.07383144705566418,0.10719024905320869,0.09873285039169992,0.17592778341000442,0.22481179040656432,0.0741611643511175,0.10685011100607945,1,0.0,0.015
ex1,Cit_1,0,0.10923984745530871,0.16792070978142695,0.23217165751437407,0.24164158760785337,0.1432710520838236,0.17079187347838412,0.16594166383476036,0.2316066753523171,0.24169678911375603,0.14365176653876063,0.17106527335271782,1,0.0,0.015
ex1,Cit_2,0,0.2809424578785112,0.2135251781447011,0.22138515786527516,0.2127094726634,0.19264513157188493,0.20725368516000933,0.21276066613058672,0.22179293658411992,0.2132465472541717,0.19283496848166218,0.2076237635510735,1,0.0,0.015
ex1,Cit_3,0,0.1552309723089964,0.23819103664330804,0.2154244446778373,0.20001876016087414,0.24659268791798672,0.23816828728494185,0.23912027461606242,0.21640751113568324,0.2009806727783142,0.24651487258826635,0.2382109830362013,1,0.0,0.015
ex1,Cit_4,0,0.07941885483511418,0.15665422093586864,0.10907905539326886,0.09046683277021919,0.18556954425594516,0.15576359721229519,0.15894283325885,0.11002235806569431,0.0910671675168489,0.1852691488923568,0.15591355071776677,1,0.0,0.015
ex1,Cit_5,0,0.05050075545204867,0.0858404578421011,0.03232717070584523,0.02082241908327163,0.10444362294246021,0.08302184060761279,0.08748475498539353,0.03249404155751954,0.020689836126487254,0.10416272377881487,0.08278042378001978,1,0.0,0.015
ex1,Cit_6,0,0.003633658693215581,0.03608149441737172,0.011641629325268571,0.007521675571794514,0.05364651417223149,0.037810467203546014,0.03701695678264987,0.011748693894657773,0.007507196803856298,0.05340535536902311,0.037555894556142354,1,0.0,0.015
ex1,Fum_0,0,0.4576011429362658,0.2314861501335634,0.3134142679156264,0.36279340289887574,0.17600497288165576,0.24460576451286187,0.22682746692930275,0.3107292063700236,0.3607163676248926,0.17639523473642593,0.2437729910321503,1,0.0,0.015
ex1,Fum_1,0,0.10246731214569843,0.2279177470847422,0.21527708328890713,0.19191912658506868,0.20665501511734904,0.21037136704581363,0.22759494222263557,0.21544747212007975,0.1924744978553945,0.2068798941942355,0.21063246538857397,1,0.0,0.015
ex1,Fum_2,0,0.2103127535236562,0.2074377569897904,0.2216347542367714,0.2003419601445557,0.21986227760756932,0.21228245989401842,0.2086998506933408,0.22259373838171653,0.2006238066294431,0.21984141574886734,0.2129934145998648,1,0.0,0.015
ex1,Fum_3,0,0.18480940521168912,0.19563213114419936,0.15480956831990128,0.1514185854896735,0.21737595861420472,0.18374560835378242,0.1972602313269811,0.1555135699733201,0.15196300604540913,0.21725736177162525,0.18396765402724247,1,0.0,0.015
ex1,Fum_4,0,0.044809386182690716,0.1375262146477056,0.09486432623879214,0.09352692488182399,0.18010177577921818,0.14899480019352263,0.13961750882774143,0.09571601315485743,0.09422232184485951,0.17962609354884732,0.1486334749521695,1,0.0,0.015
ex1,Glc_0,0,0.40027701793592124,0.3452354587475471,0.3316299311604101,0.34003852112488425,0.337645707039862,0.3233279388461169,0.34482614970027875,0.3311203944908257,0.33955774156000645,0.3375946104475397,0.32296216366506736,1,0.0,0.015
ex1,Glc_1,0,0.04594357510917479,0.061166566476510774,0.07612628973898443,0.08205694263085807,0.06187656561340907,0.07111324943123327,0.061039641442590005,0.07591287624034249,0.08199229777103063,0.06187786792198161,0.0709008400662671,1,0.0,0.015
ex1,Glc_2,0,0.035032313958993734,0.0482318395661913,0.06703654576766203,0.06914263609960646,0.05134557755919789,0.06268647257829967,0.04823686911629186,0.06698013368404848,0.0691771962422066,0.05135143452027529,0.06269606068245107,1,0.0,0.015
ex1,Glc_3,0,0.04818057696036975,0.08615847954160542,0.09120791323146,0.10172026415278879,0.09462852304715827,0.09912262321059229,0.08608252662056706,0.09127333201927798,0.10184184097291538,0.09461301395389175,0.09883101777874255,1,0.0,0.015
ex1,Glc_4,0,0.016535839467046433,0.04708065208639911,0.051342236753317,0.044523800792309144,0.05174287226160584,0.048966370333600004,0.04707067227118338,0.0515113115076116,0.04468022096810363,0.05175202846594054,0.04912396449195215,1,0.0,0.015
ex1,Glc_5,0,0.010580366544151416,0.03184910625932017,0.029894824386901147,0.027644317622452633,0.03424756626789222,0.033544149587801206,0.03190884817646189,0.030052598633944976,0.027782155395054776,0.03425244111489574,0.033660148986159745,1,0.0,0.015
ex1,Glc_6,0,0.44345031002434226,0.3802778973224259,0.35276225896126645,0.3348735175771003,0.3685131882108738,0.3612391960123569,0.38083529267262667,0.3531493534239486,0.33496854709068224,0.3685586035754761,0.3618258043293606,1,0.0,0.015
ex1,Gln_0,0,0.3798653817599174,0.18887786895253725,0.25601820952545873,0.35558278851848774,0.18926161659328222,0.19369063855582022,0.19006100524693964,0.2534574878294953,0.3513267170491526,0.1941161012058207,0.19757538133700028,1,0.0,0.015
ex1,Gln_1,0,0.10533205521400654,0.1722275703757792,0.23471929715242984,0.2007235153716342,0.15189656734419607,0.17382973806319402,0.17058411182884792,0.2349263875944372,0.20212497181714825,0.1515182478987424,0.17370921747930948,1,0.0,0.015
ex1,Gln_2,0,0.33929969384717434,0.25770081167768794,0.2694942981486634,0.24032107813654224,0.23350745789188104,0.25589996126596687,0.2553969904138791,0.2701541797414664,0.24158515722058466,0.23226062401780295,0.25449599810808865,1,0.0,0.015
ex1,Gln_3,0,0.07387645218549727,0.21571618102028284,0.1752027910754772,0.1619756312873054,0.2333682896474122,0.21725370931287583,0.21642025664197387,0.17654818283066714,0.16370580692287673,0.23176284338444286,0.21616555907672003,1,0.0,0.015
ex1,Gln_4,0,0.09177912158178864,0.10153675838979143,0.04341410727512977,0.025904284509653028,0.1091364167359113,0.09557729807758986,0.10254509937110497,0.04359396833029419,0.025770015301272327,0.10829052431110327,0.09495723929637823,1,0.0,0.015
ex1,Gln_5,0,0.009847295411616629,0.0639408095839215,0.021151296822838797,0.015492702176374305,0.082829651787315,0.06374865472455343,0.06499253649725756,0.02131979367363855,0.015487331688964526,0.08205165918209018,0.06309660470250786,1,0.0,0.015
ex1,Glu_0,0,0.35673836291640626,0.18610590046863398,0.2559828915412839,0.34781752020240914,0.18461545589980516,0.19218298228675293,0.18677804477290627,0.2534574664709961,0.3443591955029495,0.18915634548276306,0.19576950706309065,1,0.0,0.015
ex1,Glu_1,0,0.10753512851272354,0.17266955127822284,0.23472866636301795,0.20268403839328036,0.15251319876944444,0.17407486708147568,0.171101264187739,0.2349263932459242,0.20388790486242273,0.1521782497722791,0.17400406414517178,1,0.0,0.015
ex1,Glu_2,0,0.35307532317225415,0.2586382233259976,0.2695080035336989,0.2434585658081311,0.23493124979176178,0.2564094670533318,0.25649895719948296,0.27015418801950675,0.24439499955046062,0.23378210045761838,0.2551060659425441,1,0.0,0.015
ex1,Glu_3,0,0.07688519279310325,0.21650421575228102,0.17521173736759788,0.16409993018099608,0.23479794695212738,0.21768812705399004,0.21735806849508926,0.17654818826236168,0.16561848277196015,0.23328826101703207,0.21668598081069854,1,0.0,0.015
ex1,Glu_4,0,0.09551758471608726,0.10190770385768573,0.04341632425959889,0.02624404250952025,0.10980504096167593,0.09576842376929268,0.10298948170000838,0.04359396967160056,0.026071124327414427,0.10900330820200091,0.0951858629146003,1,0.0,0.015
ex1,Glu_5,0,0.010248407889426416,0.06417440531717895,0.02115237693480012,0.01569590290565992,0.08333710762518312,0.06387613275515713,0.0652741836447772,0.02131979432960946,0.01566829298479168,0.08259173506830896,0.06324851912389906,1,0.0,0.015
ex1,Lac_0,0,0.5081954740037263,0.42280903278155646,0.4334654814104875,0.45699309731485593,0.3705491385347979,0.4364100386225437,0.4184221574401189,0.4309476665680475,0.4561718308678486,0.37063592229261394,0.4349951280391241,1,0.0,0.015
ex1,Lac_1,0,0.05354100466044099,0.10189152614494672,0.10357374308758832,0.06418718164512822,0.09711766236289139,0.07615927631219697,0.10356617804608295,0.1041559546441988,0.06434826781702237,0.09741421539018048,0.07759442628436226,1,0.0,0.015
ex1,Lac_2,0,0.06738508266103892,0.08576814817770599,0.07907735791268948,0.04467437149967435,0.09084028584407822,0.0606143405376384,0.08783353904985554,0.07977347804814049,0.044859835114943146,0.09107094029243835,0.06203827913787614,1,0.0,0.015
ex1,Lac_3,0,0.3708784386747939,0.38953129289579114,0.38388341758923394,0.4341453495403411,0.4414929132582312,0.4268163445276208,0.3901781254639428,0.38512290073961225,0.4346200662001855,0.4408789220247676,0.4253721665386376,1,0.0,0.015
ex1,Mal_0,0,0.4801413802462425,0.22592496404291387,0.2897721979172779,0.3409540161477086,0.1681537148842136,0.23708540372652318,0.2212997563020569,0.28703739197717837,0.33898344441864114,0.16850581658905225,0.23616152755613962,1,0.0,0.015
ex1,Mal_1,0,0.10302982847834377,0.24281661577298919,0.23199467113053543,0.2027456581172597,0.22045869778183302,0.2285206574517831,0.2422625179234275,0.23193576793721246,0.20324266945248343,0.22067800381217587,0.22859515433690258,1,0.0,0.015
ex1,Mal_2,0,0.1684706818031259,0.18214274522091087,0.18285027005623575,0.16730554065112258,0.19338313276766747,0.17923969340255774,0.18372223691059505,0.18380265282892808,0.16754271992803701,0.19343438460490595,0.1802251140776031,1,0.0,0.015
ex1,Mal_3,0,0.2173192299660025,0.2111303416256685,0.18732806990567488,0.18148372994354273,0.23573712336727629,0.20351145011289443,0.21263988456781915,0.1881343928941355,0.18193863815997852,0.23559056198050018,0.20366364555164493,1,0.0,0.015
ex1,Mal_4,0,0.031038879506285498,0.13798533333751836,0.10805479099027451,0.10751105514036421,0.18226733119900695,0.15164279530624047,0.14007560429610277,0.1090897943625427,0.10829252804085865,0.18179123301336686,0.15135455847771062,1,0.0,0.015
ex1,Pyr_0,0,0.5387768895750484,0.4182063654019968,0.43267059519650247,0.46402472840649855,0.3422460456642568,0.43675463620898497,0.4123622708474891,0.4292620522284788,0.4629141104781997,0.3425163065251018,0.43465250343983675,1,0.0,0.015
ex1,Pyr_1,0,0.07016499134857723,0.13320184845807168,0.13526115068099712,0.08072210182091584,0.13316123195076554,0.10664669173608553,0.13491528866566446,0.13602434239267994,0.08089216635175728,0.13340003452130328,0.1080502825064069,1,0.0,0.015
ex1,Pyr_2,0,0.0957497589808848,0.11631537015014687,0.10704042968739215,0.05938294264568067,0.13023160475284395,0.09033476851506114,0.11856988468994403,0.10796081016011823,0.05959028750709961,0.1303587660906901,0.09173988935466519,1,0.0,0.015
ex1,Pyr_3,0,0.2953083600954898,0.33227641598978497,0.32502782443510736,0.39587022712690445,0.3943611176321319,0.36626390353986815,0.33415255579690284,0.3267527952187217,0.3966034356629429,0.3937248928629053,0.36555732469909125,1,0.0,0.015
ex1,Suc_0,0,0.43903440955458595,0.23642965069427588,0.33187897251102855,0.3804756368513171,0.1829616855825879,0.2510983909970031,0.23174490304086645,0.32923636588630606,0.37834076783189285,0.18338717716587644,0.25035174753292977,1,0.0,0.015
ex1,Suc_1,0,0.1020039589596854,0.21467370804095445,0.2022204718726938,0.18315343798644304,0.19442407651579793,0.19470236300384955,0.21454670737751555,0.2025674319602396,0.1837420064218372,0.1946514146940074,0.19510691539904249,1,0.0,0.015
ex1,Suc_2,0,0.24477869898326146,0.22992323092006134,0.2519258431020299,0.22708985856723718,0.24332447987854036,0.24080959402054497,0.2309198669493589,0.25289588393423357,0.22745104499838678,0.2432444650032345,0.24131578266479192,1,0.0,0.015
ex1,Suc_3,0,0.15803057230954784,0.18185531969492907,0.12941227757047166,0.12707637642930028,0.2011068017372795,0.16668097125290265,0.18357853426833687,0.13003140286963688,0.1276541483813368,0.20100968950814965,0.16694397222296833,1,0.0,0.015
ex1,Suc_4,0,0.05615236019291971,0.1371180906497802,0.08456243494377443,0.08220469016570016,0.17818295628579112,0.1467086807256987,0.13920998836392398,0.08526891534958185,0.0828120323665452,0.17770725362873338,0.14628158218026854,1,0.0,0.015
